3.76,0.22598537066611643,4.1,0.2832032514514144,0.6378887285851725,0.0018272330615433038,-1.0306772021489559,0.04914387699580653,2.0234434406768593,0.11310655576762232,0.5413943921374058,0.029199664898555164,0.1747307668272255,0.0023929442744862884,0.03060292847807768,0.0017042804806521993,0.14973358961196734,0.0024734546240443565
3.92,0.17806213086723294,4.32,0.29338280349699286,0.6351358367505316,0.0019056545777256845,-0.8061996610413034,0.03968825738516606,1.6380817385770694,0.10688430847568557,0.5376145125566816,0.02944702100413611,0.19212102803471579,0.0025059667403503436,0.03180766855836476,0.001765758791308054,0.15855417032406427,0.0025511149337998362
3.32,0.17482352618032404,4.62,0.2884016473671425,0.6312257023360812,0.0023568179551700383,-0.6727127063138977,0.0311082244094861,1.2947759244771009,0.08915728598984114,0.5983199386887521,0.029218327008880125,0.21257663658306522,0.0025860336405724876,0.03852988487658424,0.002236455283972623,0.16751436689452162,0.0023436203895856283
3.88,0.1865694596264515,4.94,0.2671237579116023,0.6206828062138979,0.0024791602812436254,-0.49779261208565156,0.02395145885436005,0.7445576602959104,0.08839759300341365,0.5691040023209435,0.023666851916882503,0.22916046494666337,0.0025182152560568375,0.04324649718937811,0.0021298718553465538,0.17181740730241316,0.00213632864838843
3.98,0.20699995070491378,5.86,0.32326144091690473,0.611944268207954,0.0025294781705775663,-0.38180103650861197,0.019389124666075966,0.4064105957541207,0.08039579685859335,0.5997763974836328,0.026800710824336646,0.25393802665177956,0.0025513411077605105,0.047478501242172635,0.0019576993715831235,0.18545925978665123,0.0023129324860596163
4.06,0.17475347066712033,6.44,0.37160435400889386,0.606147009527326,0.002779151827586553,-0.24647002312537092,0.015233831379837429,-0.012359087474100416,0.06469251188519817,0.59689694823906,0.02054558144027551,0.28502885005193873,0.0026228161262252182,0.05268748449458128,0.0019885794885097885,0.19192517317014413,0.0020977492680079035
4.34,0.2383788786698989,7.5,0.42690150849954095,0.5916084981810724,0.0024370827756889286,-0.19772122255721458,0.01354328087173097,-0.30350317110911695,0.07217474953424118,0.6235963223150608,0.020222292424350283,0.30916138886301864,0.0026016908451086665,0.06465027064137047,0.0021820328191964997,0.20912916617619695,0.0021901143311651864
4.4,0.18294640678379567,8.26,0.3863064237897481,0.5874728896829572,0.002457401153882997,-0.12327336604723997,0.0115734089411976,-0.5970063671698776,0.06910161949141097,0.6270605034154599,0.018796912948451535,0.34148169015436824,0.00256670684451889,0.0674115703603706,0.0021998191359515144,0.22083849520075055,0.0022231001842279207
4.92,0.24047571900000927,9.32,0.4548513998201691,0.5707033088886272,0.002395801166404078,-0.04924528949959454,0.008784458798762385,-1.0714928874349363,0.053435306397152445,0.6607601877070048,0.017415624066923794,0.3732082243336335,0.0025734444375506683,0.08232677134578759,0.002317568764394769,0.23204959005978582,0.0021082865880764166
5.16,0.22562385168456722,10.48,0.5008075111909825,0.5578332542861842,0.0024777442308765076,-0.004469338930125147,0.007441902602453012,-1.3772805432956232,0.04310124014336385,0.7263218644024001,0.01798115435697569,0.4128571119631859,0.0025164267300603,0.09925813154365493,0.0023627802480757397,0.25011345279827735,0.0020992754122447863
