5.76,0.23134037119996753,15.84,0.692443175300622,0.6072732050851257,0.00210536044879343,0.24033565039714086,0.004712041164252687,-2.2860088179756817,0.04165944064505337,0.521723374770833,0.010383781090271734,0.3015016634155757,0.0017805449073196613,0.08157101058289074,0.001403875085413278,0.15276182345369785,0.0008682401546520845
6.04,0.25548673035552183,17.66,0.6481433451933046,0.5874840063379043,0.002213960843166665,0.250038008227143,0.004160325819187457,-2.549149547495492,0.0480773166118869,0.5571181284564477,0.010871150850989716,0.3370038515500089,0.001802693645286206,0.09456098579100512,0.001664798868064341,0.16912918417315229,0.0009175948802811664
5.56,0.2697844944940086,19.76,0.719727839718116,0.5746640431508326,0.0021467482104024225,0.2655493935896965,0.0036333245280164225,-2.7917031463048607,0.04333364313147135,0.6157474177864346,0.01132728421600377,0.3842718672875345,0.0019699506483588374,0.1053362754160515,0.0015468645089342192,0.18450751403555743,0.0009268495236889413
6.38,0.2708866771119146,21.32,0.8188792739507591,0.5567696535148452,0.0018974067612110063,0.2702452674184375,0.003193685410245837,-3.038092120979127,0.03799902108112287,0.661596909558025,0.010814109476226212,0.42694783776486445,0.0019495262818798374,0.12089749105690133,0.0017071502122167764,0.20341160041407197,0.0009533382871238866
6.48,0.26378717457334383,23.84,0.8681954073283976,0.5397875920429839,0.0018039616659123678,0.27133108435024805,0.0028977699280719545,-3.213077730960589,0.030713363648072506,0.7068962856208978,0.010006621188165626,0.4795244692456906,0.0020059836225794713,0.13597609468441962,0.001651414261431809,0.2249884342822738,0.0009815264620710669
6.74,0.2454649898142091,27.72,0.8025673091487626,0.5206453358629645,0.001929067887656962,0.2837139767872555,0.0024242319088547412,-3.558917236060217,0.031537669782202786,0.7476843136017611,0.008625946494545777,0.5431024477135424,0.0020471353176230115,0.15447544299202826,0.0017282364329998788,0.24595702173241854,0.000987642030342514
7.04,0.2522713149102185,32.7,0.8336053977654375,0.498446560213691,0.0016699659506458667,0.28698175694469985,0.002090863843016696,-3.847023148176415,0.033199926324461226,0.816088813811415,0.008279283653778155,0.6047116218782881,0.0020959229241123336,0.17912563543151883,0.0016240720853817909,0.2683897504233362,0.000972576911356317
7.6,0.31298431857438064,35.66,0.6341376918658108,0.4830362637257725,0.001550037968815393,0.28974321331911224,0.0019058255074656677,-4.033747772807472,0.031369659662781796,0.8834891322310233,0.008186664724938711,0.6859186437797324,0.0021227260533877297,0.20172580370183102,0.001856103499266288,0.29676152305831316,0.001021417799688145
7.68,0.2988959275570748,39.46,0.8732814026207504,0.46745717610321247,0.0015358790189735638,0.29365691346471234,0.0016394770641437319,-4.309572819549084,0.025933863626989146,0.965448530311812,0.008308802801867701,0.7760238482417128,0.002117700951125345,0.22638446834992254,0.0018395006218397854,0.3263387493988025,0.0010408419530296593
8.76,0.34824340537583065,43.2,0.6174337938564088,0.4463987996641171,0.0014745430350611593,0.2918717544193923,0.0014373878612070842,-4.564155898317361,0.025531725402473043,1.0548637647342323,0.0073713609819539005,0.8708050308752288,0.0021726581497330754,0.26063839891221335,0.0018601016298651926,0.36012003744002336,0.0010784706463602735
9.04,0.2648989025485545,46.16,0.6403825387363145,0.4375996089288384,0.0012826773613307167,0.2929478278111721,0.0013511791886881238,-4.69196696437081,0.02880638869366217,1.1441108815219823,0.007317169853885894,0.9835075228234276,0.002235945489007726,0.2836127735393844,0.0018065595120997067,0.3950784933877053,0.0011403483707330027
